contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
G01M_8363_V__3264	30268	No	NA	42	26	0	Medium-quality	Genome-fragment	76.62	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__7028	30910	No	NA	48	12	0	High-quality	High-quality	90.53	AAI-based (high-confidence)	0.0	1.0	
AWG6_V__4946	5667	No	NA	7	7	0	Low-quality	Genome-fragment	13.11	AAI-based (high-confidence)	0.0	1.0	
BAY1_V__1021	4247	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
G23J_7936V__3791	5620	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
G01M_8190_V__8678	3032	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7940V__6544	16224	No	NA	32	12	0	Low-quality	Genome-fragment	45.37	AAI-based (high-confidence)	0.0	1.0	
G21F_7947_V5__6625	34183	No	NA	42	15	1	Medium-quality	Genome-fragment	72.52	AAI-based (high-confidence)	0.0	1.0	
G23J_8064V__3732	2948	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__9194	2529	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8190_V__305	35362	Yes	26462	47	8	4	Medium-quality	Genome-fragment	54.67	AAI-based (high-confidence)	25.17	1.0	
G21F_7881_V3__6753	6103	No	NA	7	6	0	Low-quality	Genome-fragment	14.3	AAI-based (high-confidence)	0.0	1.0	
G23J_7940V__8519	101809	No	NA	109	16	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
BBN1_V__3563	4246	No	NA	4	0	0	Low-quality	Genome-fragment	6.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8653_V__9580	2615	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__7186	3693	No	NA	4	0	0	Low-quality	Genome-fragment	7.35	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BBD1_V__7588	3131	No	NA	10	3	0	Low-quality	Genome-fragment	7.33	AAI-based (high-confidence)	0.0	1.0	
AZS0_V__936	81788	No	NA	102	18	3	High-quality	High-quality	93.59	AAI-based (high-confidence)	0.0	1.0	
BAW1_V__3828	40518	No	NA	54	8	1	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
G01M_8349_V__8348	7211	No	NA	14	0	0	Low-quality	Genome-fragment	13.36	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G23J_7936V__4083	21675	No	NA	35	21	0	Low-quality	Genome-fragment	48.02	AAI-based (high-confidence)	0.0	1.0	
G21F_7947_V5__1866	5480	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J7927V1__248	39040	No	NA	47	5	0	Medium-quality	Genome-fragment	89.14	AAI-based (high-confidence)	0.0	1.0	
MixRN7_V4__4772	4428	No	NA	5	3	0	Low-quality	Genome-fragment	12.3	AAI-based (medium-confidence)	0.0	1.0	
MixRN7_V4__1147	2700	No	NA	4	0	3	Low-quality	Genome-fragment	3.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BBN1_V__9620	3355	Yes	1957	6	1	1	Low-quality	Genome-fragment	0.54	HMM-based (lower-bound)	41.67	1.0	
G01M_8768_V__7287	18418	No	NA	17	0	3	Low-quality	Genome-fragment	24.77	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8768_V__10221	2973	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__8224	4084	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__95	43114	No	NA	46	5	2	Medium-quality	Genome-fragment	89.07	AAI-based (medium-confidence)	0.0	1.0	
BBN3_V__1832	12773	No	NA	13	3	0	Low-quality	Genome-fragment	28.95	AAI-based (high-confidence)	0.0	1.0	
G03J_7872_V1__367	8644	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB1_V__7085	17829	No	NA	19	16	0	Low-quality	Genome-fragment	26.07	AAI-based (high-confidence)	0.0	1.0	
BAX1_V__6468	12489	No	NA	16	2	3	Low-quality	Genome-fragment	7.85	HMM-based (lower-bound)	0.0	1.0	
BAJ6_V__748	2750	No	NA	5	4	0	Low-quality	Genome-fragment	3.9	HMM-based (lower-bound)	0.0	1.0	
BAJ6_V__8707	2544	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G18F_V17__2423	126109	No	NA	234	219	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
AZE2_V__9273	2642	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAW0_V__4042	2506	No	NA	4	0	0	Low-quality	Genome-fragment	3.32	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BBN1_V__7100	2682	No	NA	6	0	1	Low-quality	Genome-fragment	4.16	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8519_V__3903	2994	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__5520	141149	No	NA	191	53	13	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
G23J_7936V__3476	17212	No	NA	21	1	1	Low-quality	Genome-fragment	10.97	HMM-based (lower-bound)	0.0	1.0	
BAL2_V__2415	28834	No	NA	42	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX2_V__4439	7785	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
G01M_8520_V__8168	8711	No	NA	16	4	0	Low-quality	Genome-fragment	22.23	AAI-based (medium-confidence)	0.0	1.0	low-confidence DTR
BBN1_V__4356	3753	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__4905	3591	No	NA	4	0	2	Low-quality	Genome-fragment	9.47	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AWG0_V__5754	10843	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX4_V__5759	23667	No	NA	32	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY6_V__5082	3825	No	NA	8	0	0	Low-quality	Genome-fragment	6.07	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZO9_V__2678	5386	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__1296	3088	No	NA	4	4	0	Low-quality	Genome-fragment	10.52	HMM-based (lower-bound)	0.0	1.0	
G01M_8337_V__1066	8402	No	NA	12	0	4	Low-quality	Genome-fragment	20.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J7928V2__9295	16555	No	NA	24	8	0	Medium-quality	Genome-fragment	87.43	AAI-based (medium-confidence)	0.0	1.0	
AZT2_V__7174	8359	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX1_V__1310	10946	No	NA	20	3	1	Low-quality	Genome-fragment	26.7	AAI-based (medium-confidence)	0.0	1.0	
BAX1_V__10064	4090	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__4182	25225	No	NA	31	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8396_V__2428	6766	No	NA	6	0	4	Low-quality	Genome-fragment	6.66	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8520_V__4150	16211	No	NA	22	7	1	Medium-quality	Genome-fragment	76.32	AAI-based (medium-confidence)	0.0	1.0	
G01M_8519_V__5011	3244	No	NA	8	1	0	Low-quality	Genome-fragment	1.96	HMM-based (lower-bound)	0.0	1.0	
G01M_8768_V__930	2509	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__6275	12025	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAD2_V__5967	20787	No	NA	26	17	0	Low-quality	Genome-fragment	34.6	AAI-based (medium-confidence)	0.0	1.0	
BAH1_V__9702	2524	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB1_V__5277	2671	No	NA	6	3	0	Low-quality	Genome-fragment	5.86	AAI-based (high-confidence)	0.0	1.0	
G23J_7940V__8591	3578	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__8116	2817	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7940V__4889	5874	No	NA	16	1	0	Low-quality	Genome-fragment	10.64	AAI-based (high-confidence)	0.0	1.0	
G23J_7936V__1420	8764	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__7438	3399	No	NA	6	4	0	Low-quality	Genome-fragment	6.27	AAI-based (high-confidence)	0.0	1.0	
BAM2_V__5831	62482	No	NA	108	96	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
AZC5_V__2355	8318	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__7621	12900	No	NA	16	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8340_V__6087	100262	No	NA	144	44	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
G01M_8653_V__5213	3762	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBN1_V__905	3250	No	NA	8	0	2	Low-quality	Genome-fragment	6.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAH4_V__9478	3751	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8396_V__9577	2843	No	NA	9	3	0	Low-quality	Genome-fragment	6.41	AAI-based (medium-confidence)	0.0	1.0	
BAW5_V__1499	7738	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZK1_V__3137	32874	No	NA	32	5	0	Medium-quality	Genome-fragment	76.18	AAI-based (high-confidence)	0.0	1.0	
BAY1_V__8016	2865	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH1_V__7502	3497	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY6_V__2579	3671	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__1447	23966	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY4_V__7763	2584	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAS3_V__283	137273	No	NA	130	1	88	Low-quality	Genome-fragment	47.36	HMM-based (lower-bound)	0.0	1.0	
G18F_V6__2049	3034	No	NA	6	0	0	Low-quality	Genome-fragment	1.26	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAX2_V__516	3574	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX1_V__5842	88443	No	NA	87	0	48	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__7474	3270	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__9799	4170	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH1_V__9801	2924	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY1_V__1749	2509	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8340_V__558	50091	No	NA	64	14	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G21F_7878_V2__1387	2705	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8196V__4371	2567	No	NA	2	0	0	Low-quality	Genome-fragment	1.3	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AZK1_V__10161	3262	No	NA	5	0	0	Low-quality	Genome-fragment	7.5	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G01M_8653_V__10097	4193	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZC3_V__3240	2849	No	NA	3	0	2	Low-quality	Genome-fragment	2.29	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAC3_V__8161	2578	No	NA	5	0	0	Low-quality	Genome-fragment	6.72	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZK1_V__3220	38765	Yes	17506	47	13	16	Low-quality	Genome-fragment	42.9	AAI-based (high-confidence)	54.84	1.0	
G18F_V18__5026	3138	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8653_V__7204	3647	No	NA	9	4	0	Low-quality	Genome-fragment	6.05	AAI-based (high-confidence)	0.0	1.0	
BAJ6_V__9822	2570	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__9581	12852	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8060V__511	46099	No	NA	65	30	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G01M_8396_V__7539	2665	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX4_V__3291	7264	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZJ6_V__162	18213	No	NA	20	13	0	Low-quality	Genome-fragment	47.05	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__3335	2592	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__2185	43882	No	NA	62	14	1	Medium-quality	Genome-fragment	80.01	AAI-based (high-confidence)	0.0	1.0	
G23J_8064V__8067	2865	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBF8_V__9139	2542	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7936V__2917	11210	No	NA	18	11	0	Low-quality	Genome-fragment	25.62	AAI-based (high-confidence)	0.0	1.0	
G23J_8062V__8106	5658	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAC7_V__288	3110	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7940V__5786	31493	No	NA	48	17	0	High-quality	High-quality	91.82	AAI-based (medium-confidence)	0.0	1.0	
G23J_7937V__8220	41056	No	NA	58	28	2	High-quality	High-quality	96.17	AAI-based (high-confidence)	0.0	1.0	
BAX2_V__4286	3109	No	NA	2	2	0	Low-quality	Genome-fragment	4.54	HMM-based (lower-bound)	0.0	1.0	
G23J_7940V__6341	670583	No	NA	646	5	340	High-quality	High-quality	94.14	HMM-based (lower-bound)	0.0	1.0	
G21F_7876_V1__5342	3212	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__5774	30387	No	NA	32	1	15	Medium-quality	Genome-fragment	56.51	HMM-based (lower-bound)	0.0	1.0	
G23J7927V1__941	63527	Yes	45687	77	15	11	Medium-quality	Genome-fragment	77.13	HMM-based (lower-bound)	28.08	1.0	low-confidence Provirus
BAC7_V__8125	12374	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__8110	2841	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__5346	4952	No	NA	8	0	0	Low-quality	Genome-fragment	11.01	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAY6_V__4177	36969	No	NA	47	11	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G21F_7876_V1__5433	15318	No	NA	11	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__3125	4269	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7946_V4__1850	3285	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__3174	4590	No	NA	6	1	0	Low-quality	Genome-fragment	2.49	HMM-based (lower-bound)	0.0	1.0	
BAM2_V__4405	2596	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAD1_V__9396	11767	No	NA	16	9	0	Low-quality	Genome-fragment	23.79	AAI-based (high-confidence)	0.0	1.0	
G01M_8653_V__4587	6441	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBF1_V__4617	3237	No	NA	6	2	0	Low-quality	Genome-fragment	7.56	AAI-based (high-confidence)	0.0	1.0	
BAM1_V__1266	74944	No	NA	108	67	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
BBN1_V__5408	92524	No	NA	117	20	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G23J_7933V__528	24500	No	NA	16	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__9368	2721	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY4_V__4835	16344	No	NA	22	7	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
BAY1_V__4739	2636	No	NA	4	1	0	Low-quality	Genome-fragment	9.4	HMM-based (lower-bound)	0.0	1.0	
G01M_8590_V__2695	58940	Yes	38529	79	23	10	High-quality	High-quality	100.0	AAI-based (high-confidence)	34.63	1.0	contig >1.5x longer than expected genome length
G21F_7881_V3__5903	2692	No	NA	3	0	0	Low-quality	Genome-fragment	3.07	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G18F_V9__3514	27269	No	NA	26	1	11	Medium-quality	Genome-fragment	79.73	AAI-based (medium-confidence)	0.0	1.0	
BAF2_V__915	6272	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
G01M_8399_V__3019	155592	No	NA	175	19	6	Medium-quality	Genome-fragment	84.79	AAI-based (high-confidence)	0.0	1.0	
BAX1_V__4136	2605	No	NA	1	0	0	Low-quality	Genome-fragment	6.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected; low-confidence DTR
G23J_8064V__9374	16317	No	NA	18	2	1	Low-quality	Genome-fragment	37.11	AAI-based (medium-confidence)	0.0	1.0	low-confidence DTR
BAY4_V__288	7106	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__1246	9951	No	NA	9	3	0	Low-quality	Genome-fragment	25.19	AAI-based (high-confidence)	0.0	1.0	
G23J_8062V__5357	3086	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY1_V__6168	2530	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8193_V__6476	10549	No	NA	22	2	0	Low-quality	Genome-fragment	21.92	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__8436	3289	No	NA	5	2	0	Low-quality	Genome-fragment	5.69	HMM-based (lower-bound)	0.0	1.0	
AZB2_V__5341	2587	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8396_V__2306	373673	No	NA	322	1	207	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
G23J_7943V__2743	63210	No	NA	60	7	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BAO6_V__6939	3044	No	NA	2	2	0	Low-quality	Genome-fragment	9.62	AAI-based (medium-confidence)	0.0	1.0	
G01M_8396_V__1257	36945	No	NA	60	17	1	Medium-quality	Genome-fragment	82.31	AAI-based (high-confidence)	0.0	1.0	
BAX2_V__1502	11775	No	NA	12	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__421	15536	No	NA	19	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G18F_V6__1632	8706	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY1_V__10033	3795	No	NA	6	0	0	Low-quality	Genome-fragment	9.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAW0_V__660	2834	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__4798	3491	Yes	466	4	1	2	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	86.65	1.0	
G21F_7876_V1__5328	4265	No	NA	9	2	0	Low-quality	Genome-fragment	10.05	AAI-based (medium-confidence)	0.0	1.0	
AZO8_V__359	3821	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7881_V3__1230	12933	No	NA	17	12	0	Low-quality	Genome-fragment	20.76	AAI-based (high-confidence)	0.0	1.0	
AZX2_V__6435	123076	No	NA	185	31	5	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
G01M_8399_V__2222	17633	No	NA	18	5	0	Low-quality	Genome-fragment	35.48	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__4968	2693	No	NA	4	3	0	Low-quality	Genome-fragment	6.83	AAI-based (high-confidence)	0.0	1.0	
G23J_8064V__9351	14767	No	NA	15	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAM6_V__8036	5577	No	NA	8	2	0	Low-quality	Genome-fragment	5.55	HMM-based (lower-bound)	0.0	1.0	
AZT2_V__645	30355	No	NA	45	17	1	Medium-quality	Genome-fragment	73.99	AAI-based (high-confidence)	0.0	1.0	
G21F_7946_V4__6113	19644	No	NA	23	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAM1_V__8971	3705	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7943V__2766	306400	No	NA	372	66	18	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
BBD2_V__1536	78278	No	NA	119	16	1	High-quality	High-quality	97.1	AAI-based (high-confidence)	0.0	1.0	
G01M_8519_V__2889	33672	No	NA	47	13	0	Medium-quality	Genome-fragment	70.95	AAI-based (medium-confidence)	0.0	1.0	
BAC3_V__4923	38401	No	NA	67	19	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G01M_8399_V__3354	16477	No	NA	22	15	0	Low-quality	Genome-fragment	41.53	AAI-based (high-confidence)	0.0	1.0	
G01M_8520_V__230	20102	No	NA	32	7	1	Medium-quality	Genome-fragment	57.32	AAI-based (high-confidence)	0.0	1.0	
G23J_7936V__8220	18610	Yes	13812	28	11	2	Low-quality	Genome-fragment	31.55	AAI-based (high-confidence)	25.78	1.0	
G01M_8418_V__8147	9081	No	NA	13	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8590_V__2719	14125	No	NA	24	6	0	Low-quality	Genome-fragment	32.41	AAI-based (high-confidence)	0.0	1.0	
MixMB4_V11__1526	19643	No	NA	30	19	0	Low-quality	Genome-fragment	49.62	AAI-based (high-confidence)	0.0	1.0	
BAM2_V__5540	49047	No	NA	73	39	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G01M_8520_V__8503	3596	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7946_V4__2394	6032	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAL2_V__9526	3647	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__1132	47409	No	NA	67	47	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__2391	21105	No	NA	27	23	0	Low-quality	Genome-fragment	45.01	AAI-based (high-confidence)	0.0	1.0	
AWG3_V__1482	18354	No	NA	25	10	0	Medium-quality	Genome-fragment	77.02	AAI-based (medium-confidence)	0.0	1.0	
BBN3_V__8715	41868	No	NA	64	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BAW1_V__1531	8293	No	NA	14	10	0	Low-quality	Genome-fragment	18.46	AAI-based (high-confidence)	0.0	1.0	
AZS1_V__6771	7357	No	NA	17	16	0	Low-quality	Genome-fragment	23.89	AAI-based (high-confidence)	0.0	1.0	
BBD6_V__8039	3609	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAC7_V__5414	23723	No	NA	18	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAM1_V__7993	26004	No	NA	24	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
